timestamp|localAddress|localPort|foreignAddress|foreignPort|state|type|owningProcessID
1690273947048|/0.0.0.0|135|/0.0.0.0|0|LISTEN|tcp4|1436
1690273947048|/172.17.160.1|139|/0.0.0.0|0|LISTEN|tcp4|4
1690273947048|/0.0.0.0|3389|/0.0.0.0|0|LISTEN|tcp4|1732
1690273947048|/127.0.0.1|4767|/0.0.0.0|0|LISTEN|tcp4|5564
1690273947048|/127.0.0.1|4767|/127.0.0.1|54652|ESTABLISHED|tcp4|5564
1690273947048|/0.0.0.0|5040|/0.0.0.0|0|LISTEN|tcp4|7860
1690273947048|/172.23.250.124|7680|/172.23.250.136|53370|ESTABLISHED|tcp4|9112
1690273947048|/127.0.0.1|8000|/0.0.0.0|0|LISTEN|tcp4|22496
1690273947048|/127.0.0.1|15292|/0.0.0.0|0|LISTEN|tcp4|15724
1690273947048|/127.0.0.1|15393|/0.0.0.0|0|LISTEN|tcp4|15724
1690273947048|/127.0.0.1|16494|/0.0.0.0|0|LISTEN|tcp4|15724
1690273947048|/127.0.0.1|42536|/0.0.0.0|0|LISTEN|tcp4|2988
1690273947048|/127.0.0.1|42536|/127.0.0.1|63234|ESTABLISHED|tcp4|2988
1690273947048|/127.0.0.1|45623|/0.0.0.0|0|LISTEN|tcp4|15520
1690273947048|/172.23.250.124|49418|/20.199.120.151|443|ESTABLISHED|tcp4|5540
1690273947048|/172.23.250.124|49419|/20.199.120.151|443|ESTABLISHED|tcp4|5540
1690273947048|/0.0.0.0|49664|/0.0.0.0|0|LISTEN|tcp4|1144
1690273947048|/0.0.0.0|49665|/0.0.0.0|0|LISTEN|tcp4|1040
1690273947048|/0.0.0.0|49666|/0.0.0.0|0|LISTEN|tcp4|2228
1690273947048|/0.0.0.0|49667|/0.0.0.0|0|LISTEN|tcp4|3868
1690273947048|/0.0.0.0|49669|/0.0.0.0|0|LISTEN|tcp4|4896
1690273947048|/0.0.0.0|49673|/0.0.0.0|0|LISTEN|tcp4|1112
1690273947048|/0.0.0.0|49688|/0.0.0.0|0|LISTEN|tcp4|8540
1690273947048|/0.0.0.0|49695|/0.0.0.0|0|LISTEN|tcp4|8556
1690273947048|/172.23.250.124|49728|/40.99.150.82|443|ESTABLISHED|tcp4|18452
1690273947048|/127.0.0.1|49887|/127.0.0.1|63342|ESTABLISHED|tcp4|4300
1690273947048|/172.23.250.124|50390|/52.98.241.178|443|ESTABLISHED|tcp4|18452
1690273947048|/127.0.0.1|50503|/0.0.0.0|0|LISTEN|tcp4|22100
1690273947048|/172.23.250.124|50532|/54.74.179.44|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50533|/54.74.179.44|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50534|/3.248.26.100|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50535|/3.248.26.100|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50536|/34.252.61.35|443|ESTABLISHED|tcp4|18588
1690273947048|/172.23.250.124|50537|/34.252.61.35|443|ESTABLISHED|tcp4|18588
1690273947048|/127.0.0.1|50541|/127.0.0.1|54965|ESTABLISHED|tcp4|18588
1690273947048|/172.23.250.124|50547|/52.98.243.34|443|ESTABLISHED|tcp4|18452
1690273947048|/172.23.250.124|50573|/34.250.67.152|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50625|/52.98.243.34|443|ESTABLISHED|tcp4|18452
1690273947048|/172.23.250.124|50629|/34.250.67.152|443|ESTABLISHED|tcp4|18588
1690273947048|/172.23.250.124|50642|/54.74.179.44|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50710|/95.101.23.179|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50719|/52.98.152.162|443|ESTABLISHED|tcp4|18452
1690273947048|/172.23.250.124|50733|/40.99.150.114|443|ESTABLISHED|tcp4|18452
1690273947048|/127.0.0.1|50739|/0.0.0.0|0|LISTEN|tcp4|20136
1690273947048|/127.0.0.1|50739|/127.0.0.1|50740|ESTABLISHED|tcp4|20136
1690273947048|/127.0.0.1|50740|/127.0.0.1|50739|ESTABLISHED|tcp4|20672
1690273947048|/172.23.250.124|50843|/185.184.8.90|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50920|/2.23.154.72|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50932|/95.101.23.179|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50950|/52.98.243.18|443|ESTABLISHED|tcp4|18452
1690273947048|/172.23.250.124|50957|/151.101.193.69|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50965|/146.75.116.193|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50971|/142.251.36.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50973|/142.251.37.104|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50974|/142.251.36.138|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50986|/142.251.36.65|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50987|/216.239.34.36|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50991|/142.251.36.97|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50994|/104.22.61.77|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50999|/142.251.37.104|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51000|/104.16.56.101|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51001|/142.251.36.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51004|/216.239.34.36|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51005|/142.251.37.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51008|/142.251.36.66|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51013|/142.251.36.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51016|/142.251.37.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51018|/142.251.36.70|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51020|/142.251.36.130|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51022|/104.18.24.173|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51026|/142.251.37.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51029|/142.251.36.132|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51031|/2.23.154.99|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51035|/142.251.36.97|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51036|/142.251.36.97|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51044|/142.251.36.138|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51047|/142.251.36.97|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51048|/34.232.214.120|443|ESTABLISHED|tcp4|16612
1690273947048|/172.23.250.124|51050|/3.67.131.16|443|ESTABLISHED|tcp4|16952
1690273947048|/127.0.0.1|51076|/127.0.0.1|63233|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51079|/104.16.56.101|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51084|/142.251.37.106|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51100|/151.101.0.215|443|ESTABLISHED|tcp4|2988
1690273947048|/172.23.250.124|51101|/151.101.0.215|443|ESTABLISHED|tcp4|2988
