timestamp|localAddress|localPort|foreignAddress|foreignPort|state|type|owningProcessID
1690273532826|/0:0:0:0:0:0:0:1|49670|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|5920
1690273532826|/0:0:0:0:0:0:0:0|49673|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|1112
1690273532826|/0:0:0:0:0:0:0:0|49688|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|8540
1690273532826|/0:0:0:0:0:0:0:1|57843|/0:0:0:0:0:0:0:1|5432|ESTABLISHED|tcp6|22496
1690273532826|/0.0.0.0|53|null|0|NONE|udp4|5308
1690273532826|/172.17.160.1|137|null|0|NONE|udp4|4
1690273532826|/172.17.160.1|138|null|0|NONE|udp4|4
1690273532826|/127.0.0.1|1900|null|0|NONE|udp4|11492
1690273532826|/172.17.160.1|1900|null|0|NONE|udp4|11492
1690273532826|/172.23.250.124|1900|null|0|NONE|udp4|11492
1690273532826|/0.0.0.0|3389|null|0|NONE|udp4|1732
1690273532826|/0.0.0.0|5050|null|0|NONE|udp4|7860
1690273532826|/0.0.0.0|5353|null|0|NONE|udp4|3204
1690273532826|/0.0.0.0|5353|null|0|NONE|udp4|9252
1690273532826|/0.0.0.0|5353|null|0|NONE|udp4|9252
1690273532826|/0.0.0.0|49664|null|0|NONE|udp4|13236
1690273532826|/0.0.0.0|50796|null|0|NONE|udp4|13452
1690273532826|/127.0.0.1|53377|null|0|NONE|udp4|1144
1690273532826|/0.0.0.0|55011|null|0|NONE|udp4|13872
1690273532826|/0.0.0.0|55071|null|0|NONE|udp4|13872
1690273532826|/127.0.0.1|55896|null|0|NONE|udp4|5384
1690273532826|/172.23.250.124|58389|null|0|NONE|udp4|11492
1690273532826|/127.0.0.1|58390|null|0|NONE|udp4|11492
1690273532826|/172.17.160.1|58391|null|0|NONE|udp4|11492
1690273532826|/0.0.0.0|58392|null|0|NONE|udp4|5308
1690273532826|/0.0.0.0|58393|null|0|NONE|udp4|5308
1690273532826|/0.0.0.0|58395|null|0|NONE|udp4|13872
1690273532826|/127.0.0.1|60457|null|0|NONE|udp4|18704
1690273532826|/0.0.0.0|5353|null|0|NONE|udp4|9252
1690273532826|/0.0.0.0|5353|null|0|NONE|udp4|9252
1690273532826|/0.0.0.0|49853|null|0|NONE|udp4|3204
1690273532826|/0.0.0.0|54191|null|0|NONE|udp4|3204
1690273532826|/0.0.0.0|54946|null|0|NONE|udp4|3204
1690273532826|/0.0.0.0|55280|null|0|NONE|udp4|3204
1690273532826|/0.0.0.0|55865|null|0|NONE|udp4|3204
1690273532826|/0.0.0.0|57065|null|0|NONE|udp4|3204
1690273532826|/0.0.0.0|57514|null|0|NONE|udp4|3204
1690273532826|/0.0.0.0|63086|null|0|NONE|udp4|3204
1690273532826|/0:0:0:0:0:0:0:1|1900|null|0|NONE|udp6|11492
1690273532826|/fe80:0:0:0:2f1b:6c1d:4db:7e6a|1900|null|0|NONE|udp6|11492
1690273532826|/fe80:0:0:0:a69a:40b4:e28a:89e2|1900|null|0|NONE|udp6|11492
1690273532826|/0:0:0:0:0:0:0:0|3389|null|0|NONE|udp6|1732
1690273532826|/0:0:0:0:0:0:0:0|5353|null|0|NONE|udp6|3204
1690273532826|/0:0:0:0:0:0:0:0|5353|null|0|NONE|udp6|9252
1690273532826|/0:0:0:0:0:0:0:0|5353|null|0|NONE|udp6|9252
1690273532826|/0:0:0:0:0:0:0:0|49853|null|0|NONE|udp6|3204
1690273532826|/0:0:0:0:0:0:0:0|54191|null|0|NONE|udp6|3204
1690273532826|/0:0:0:0:0:0:0:0|54946|null|0|NONE|udp6|3204
1690273532826|/0:0:0:0:0:0:0:0|55280|null|0|NONE|udp6|3204
1690273532826|/0:0:0:0:0:0:0:0|55865|null|0|NONE|udp6|3204
1690273532826|/0:0:0:0:0:0:0:0|57065|null|0|NONE|udp6|3204
1690273532826|/0:0:0:0:0:0:0:0|57514|null|0|NONE|udp6|3204
1690273532826|/fe80:0:0:0:a69a:40b4:e28a:89e2|58386|null|0|NONE|udp6|11492
1690273532826|/0:0:0:0:0:0:0:1|58387|null|0|NONE|udp6|11492
1690273532826|/fe80:0:0:0:2f1b:6c1d:4db:7e6a|58388|null|0|NONE|udp6|11492
1690273532826|/0:0:0:0:0:0:0:0|58394|null|0|NONE|udp6|5308
1690273532826|/0:0:0:0:0:0:0:0|63086|null|0|NONE|udp6|3204
