"timestamp","contextSwitches","majorFaults","bytesRead","bytesWritten","kernelTime","minorFaults","name","path","residentSetSize","upTime","user","userTime","eventHeader","cpu","state"
"1689240822891","0","0","38907909","38315685","3250","503376","Adobe Desktop Service","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ADS\Adobe Desktop Service.exe","85188608","10460583","philipp.borbely","4328","0","0.012044543529106827","RUNNING"
"1689240822891","0","0","31681794","21944920","125","21999","AdobeIPCBroker","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\IPCBox\AdobeIPCBroker.exe","3940352","10461546","philipp.borbely","515","0","0.001017128530560535","RUNNING"
"1689240822891","0","0","13371","6810","15","11154","AdobeNotificationClient","C:\Program Files\WindowsApps\AdobeNotificationClient_3.0.1.1_x86__enpm4xejd91yc\AdobeNotificationClient.exe","1134592","10455777","philipp.borbely","0","0","2.3852071140708746E-5","RUNNING"
"1689240822891","0","0","8192","16371","15","2867","AdobeUpdateService","","1318912","10528499","unknown","0","0","2.3687719084568656E-5","RUNNING"
"1689240822891","0","0","525938","1271","15","4012","AggregatorHost","","2072576","10527060","unknown","0","0","2.3690949262814592E-5","RUNNING"
"1689240822891","0","0","18250","8","31","56084","ApplicationFrameHost","C:\Windows\System32\ApplicationFrameHost.exe","33566720","10360082","philipp.borbely","62","0","1.492454664648802E-4","RUNNING"
"1689240822891","0","0","1939","0","0","960","CCLibrary","C:\Program Files\Common Files\Adobe\Creative Cloud Libraries\CCLibrary.exe","385024","10430253","philipp.borbely","0","0","0.0","RUNNING"
"1689240822891","0","0","2139","0","0","931","CCXProcess","C:\Program Files\Adobe\Adobe Creative Cloud Experience\CCXProcess.exe","356352","10461885","philipp.borbely","0","0","0.0","RUNNING"
"1689240822891","0","0","45041535","15448411","875","144991","CoreSync","C:\Program Files (x86)\Adobe\Adobe Sync\CoreSync\CoreSync.exe","32341333","10437573","philipp.borbely","1859","0","0.004355001320190926","RUNNING"
"1689240822891","0","0","0","0","15","1777","CptService","","921600","10528490","unknown","0","0","2.368773928447498E-5","RUNNING"
"1689240822891","0","0","219914681","8443711","8859","4142861","Creative Cloud","C:\Program Files\Adobe\Adobe Creative Cloud\ACC\Creative Cloud.exe","128314026","10462308","philipp.borbely","13968","0","0.03627547819427405","RUNNING"
"1689240822891","0","0","112720873","51037645","2156","950309","Creative Cloud UI Helper","C:\Program Files\Common Files\Adobe\Adobe Desktop Common\HEX\Creative Cloud UI Helper.exe","285703509","20918502","philipp.borbely","23780","0","0.04122823367343397","RUNNING"
"1689240822891","0","0","76422","0","93","4972","DellFFDPWmiService","","3227648","10528490","unknown","15","0","1.7055172284821985E-4","RUNNING"
"1689240822891","0","0","347215","220969","156","13868","FSAgentService","","13078528","10528492","unknown","125","0","4.4375023183764703E-4","RUNNING"
"1689240822891","0","0","110771","43303","78","11492","FileCoAuth","C:\Program Files\Microsoft OneDrive\23.132.0625.0001\FileCoAuth.exe","4988928","8213798","philipp.borbely","62","0","2.831958840097466E-4","RUNNING"
"1689240822891","0","0","125355","6825","31","6340","FileSyncHelper","","3653632","10458532","unknown","15","0","7.31271300450918E-5","RUNNING"
"1689240822891","0","0","100013","86375","31","28957","HxAccounts","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxAccounts.exe","14524416","10348578","philipp.borbely","0","0","4.9803655843771195E-5","RUNNING"
"1689240822891","0","0","165682","65597","0","35868","HxOutlook","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxOutlook.exe","196608","10349593","philipp.borbely","15","0","2.4096185577384532E-5","RUNNING"
"1689240822891","0","0","429507","1722947","93","12439","HxTsr","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxTsr.exe","5738496","10349297","philipp.borbely","46","0","2.232976903408442E-4","RUNNING"
"1689240822891","0","0","0","0","164262468","9","Idle","","8192","10540094","unknown","0","0","259.7516730947864","RUNNING"
"1689240822891","0","0","724","0","31","2132","IntelCpHDCPSvc","","1241088","10529943","unknown","0","0","4.894792237377157E-5","RUNNING"
"1689240822891","0","0","1842","320","15","2042","IntelCpHeciSvc","","1183744","10529897","unknown","31","0","7.263271747104208E-5","RUNNING"
"1689240822891","0","0","127","26367","46","3306","LMS","","1945600","10528467","unknown","15","0","9.633034968689818E-5","RUNNING"
"1689240822891","0","0","1566","0","15","10023","LocationNotificationWindows","C:\Windows\System32\LocationNotificationWindows.exe","583680","10463322","philipp.borbely","0","0","2.383491344716323E-5","RUNNING"
"1689240822891","0","0","0","0","156","4190","LsaIso","","1155072","10530542","unknown","0","0","2.463045998107962E-4","RUNNING"
"1689240822891","0","0","0","0","1937","113012","Memory Compression","","78610432","10529487","unknown","0","0","0.003058587798228835","RUNNING"
"1689240822891","0","0","51824755","65506322","9640","162610","Microsoft.Management.Services.IntuneWindowsAgent","","60355242","10405171","unknown","8078","0","0.028310757324642322","RUNNING"
"1689240822891","0","0","7206953638","391930451","17840","2925798","MsMpEng","","276980394","10528479","unknown","182869","0","0.31699439504344373","RUNNING"
"1689240822891","0","0","7663483973","233386534","769317","33619564","MsSense","","120875690","10528482","unknown","1056049","0","2.883392251219318","RUNNING"
"1689240822891","0","0","8021735","307297","187","80030","NVDisplay.Container","","44503040","21058741","unknown","1796","0","0.0031313202953495056","RUNNING"
"1689240822891","0","0","5742","14769925","1390","202400","NisSrv","","10375168","10521485","unknown","3208","0","0.007281706598576403","RUNNING"
"1689240822891","0","0","38797813","23130765","6411","822723","OUTLOOK","C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE","147856042","8981814","philipp.borbely","6609","0","0.02411005464154942","RUNNING"
"1689240822891","0","0","6842851","529025","234","34605","OfficeClickToRun","","29634560","10528490","unknown","562","0","0.0012570293646961387","RUNNING"
"1689240822891","0","0","301315","30406","171","43039","OneApp.IGCC.WinService","","18931712","10528490","unknown","421","0","9.34876110427279E-4","RUNNING"
"1689240822891","0","0","12450602","3631098","625","112879","OneDrive","C:\Program Files\Microsoft OneDrive\OneDrive.exe","26776917","10464463","philipp.borbely","437","0","0.0016873283201919804","RUNNING"
"1689240822891","0","0","54415","24721","77","17729","OpenConsole","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.17.11461.0_x64__8wekyb3d8bbwe\OpenConsole.exe","6987776","24578051","philipp.borbely","15","0","1.9062183654979274E-4","RUNNING"
"1689240822891","0","0","31117","21935","156","20964","PanGPA","C:\Program Files\Palo Alto Networks\GlobalProtect\PanGPA.exe","3670016","10466697","philipp.borbely","93","0","3.955322922717371E-4","RUNNING"
"1689240822891","0","0","73166","66306","93","20683","PanGPS","","4587520","10528440","unknown","15","0","1.7055253084898947E-4","RUNNING"
"1689240822891","0","0","2048","108315306","453","112500","Registry","","4115114","10543888","unknown","0","0","7.143275402076666E-4","RUNNING"
"1689240822891","0","0","0","0","62","2246","RstMwService","","1118208","10528484","unknown","0","0","9.790937803787307E-5","RUNNING"
"1689240822891","0","0","1394840","6322","546","128647","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","29755392","80559843","philipp.borbely","450","0","0.0015834623953005118","RUNNING"
"1689240822891","0","0","93780555","55646027","2046","1034598","SearchHost","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe","283602944","10479407","philipp.borbely","13484","0","0.024639295085844535","RUNNING"
"1689240822891","0","0","577284197","10356077","515","383070","SearchIndexer","","34934784","10465079","unknown","3343","0","0.006129313006538815","RUNNING"
"1689240822891","0","0","0","0","0","1283","Secure System","","83959808","10543930","unknown","0","0","0.0","RUNNING"
"1689240822891","0","0","6877319","102139","247","18901","SecurityHealthService","","4027733","10467006","unknown","343","0","9.41942738522883E-4","RUNNING"
"1689240822891","0","0","6061","0","0","2939","SecurityHealthSystray","C:\Windows\System32\SecurityHealthSystray.exe","1413120","10467364","philipp.borbely","0","0","0.0","RUNNING"
"1689240822891","0","0","42566739","41064452","187","52134","SenseCE","","28160000","10517244","unknown","937","0","0.0017768946680429146","RUNNING"
"1689240822891","0","0","2383425","86","96","10562","SenseNdr","","32349388","21050","unknown","115","0","0.11854301018202398","STARTED"
"1689240822891","0","0","23449118","103274","687","78611","ServiceShell","","33701888","10407065","unknown","1140","0","0.002918747225310372","RUNNING"
"1689240822891","0","0","83339","0","512","7172","SgrmBroker","","7868416","10518429","unknown","0","0","8.140550788210567E-4","RUNNING"
"1689240822891","0","0","1067754","8","421","169899","ShellExperienceHost","C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe","25608192","10390278","philipp.borbely","531","0","0.0015233309678069184","RUNNING"
"1689240822891","0","0","5126102607","3889949178","70826","10707919","Slack","C:\Program Files\Slack\app-4.29.149\Slack.exe","636803072","61861900","philipp.borbely","260318","0","0.5338243755985393","RUNNING"
"1689240822891","0","0","4518","192","15","2262","SocketHeciServer","","1163264","10406598","unknown","0","0","2.396451465608259E-5","RUNNING"
"1689240822891","0","0","2170393","79008","296","106616","StartMenuExperienceHost","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe","49573888","10479403","philipp.borbely","921","0","0.0019308456881774046","RUNNING"
"1689240822891","0","0","820579720","773776429","89741","153416","System","","20480","10540094","unknown","0","0","0.1416248800240685","RUNNING"
"1689240822891","0","0","663460","224","62","35208","SystemSettings","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","176128","10360082","philipp.borbely","125","0","3.0009572289174837E-4","RUNNING"
