"timestamp","contextSwitches","majorFaults","bytesRead","bytesWritten","kernelTime","minorFaults","name","path","residentSetSize","upTime","user","userTime","eventHeader","cpu","state"
"1689242103648","0","0","39362814","39037373","3359","516218","Adobe Desktop Service","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ADS\Adobe Desktop Service.exe","85195434","11741268","philipp.borbely","4421","0","0.011019666681042407","RUNNING"
"1689242103648","0","0","34601988","23613611","187","22038","AdobeIPCBroker","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\IPCBox\AdobeIPCBroker.exe","3940352","11742231","philipp.borbely","609","0","0.0011273697767809805","RUNNING"
"1689242103648","0","0","13371","6810","15","11154","AdobeNotificationClient","C:\Program Files\WindowsApps\AdobeNotificationClient_3.0.1.1_x86__enpm4xejd91yc\AdobeNotificationClient.exe","1134592","11736462","philipp.borbely","0","0","2.125482521959414E-5","RUNNING"
"1689242103648","0","0","8192","19347","15","2867","AdobeUpdateService","","1318912","11809184","unknown","0","0","2.112421895729698E-5","RUNNING"
"1689242103648","0","0","525938","1551","15","4060","AggregatorHost","","2191360","11807745","unknown","0","0","2.112678778462295E-5","RUNNING"
"1689242103648","0","0","18250","8","31","56099","ApplicationFrameHost","C:\Windows\System32\ApplicationFrameHost.exe","33566720","11640767","philipp.borbely","62","0","1.3286086196287767E-4","RUNNING"
"1689242103648","0","0","1939","0","0","960","CCLibrary","C:\Program Files\Common Files\Adobe\Creative Cloud Libraries\CCLibrary.exe","385024","11710938","philipp.borbely","0","0","0.0","RUNNING"
"1689242103648","0","0","2139","0","0","931","CCXProcess","C:\Program Files\Adobe\Adobe Creative Cloud Experience\CCXProcess.exe","356352","11742570","philipp.borbely","0","0","0.0","RUNNING"
"1689242103648","0","0","45964424","16916011","937","160389","CoreSync","C:\Program Files (x86)\Adobe\Adobe Sync\CoreSync\CoreSync.exe","33484800","11718258","philipp.borbely","1968","0","0.004122731867276616","RUNNING"
"1689242103648","0","0","0","0","15","1777","CptService","","921600","11809175","unknown","0","0","2.1124235021683633E-5","RUNNING"
"1689242103648","0","0","220073940","8793930","8890","4144069","Creative Cloud","C:\Program Files\Adobe\Adobe Creative Cloud\ACC\Creative Cloud.exe","128301738","11742993","philipp.borbely","14015","0","0.03243810649325106","RUNNING"
"1689242103648","0","0","125361070","51670170","2246","974006","Creative Cloud UI Helper","C:\Program Files\Common Files\Adobe\Adobe Desktop Common\HEX\Creative Cloud UI Helper.exe","285683029","23479872","philipp.borbely","23843","0","0.03696120519279359","RUNNING"
"1689242103648","0","0","76422","0","93","4972","DellFFDPWmiService","","3227648","11809175","unknown","15","0","1.5209449215612217E-4","RUNNING"
"1689242103648","0","0","6867109","151622","359","124699","EXCEL","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","73613312","1087210","philipp.borbely","406","0","0.011457749966092737","RUNNING"
"1689242103648","0","0","375039","253771","156","14068","FSAgentService","","13144064","11809177","unknown","125","0","3.957272691973872E-4","RUNNING"
"1689242103648","0","0","122746","43470","125","12141","FileCoAuth","C:\Program Files\Microsoft OneDrive\23.132.0625.0001\FileCoAuth.exe","5074944","9494483","philipp.borbely","62","0","3.2737902292669807E-4","RUNNING"
"1689242103648","0","0","126242","6825","46","6460","FileSyncHelper","","3690496","11739217","unknown","15","0","8.641604815334292E-5","RUNNING"
"1689242103648","0","0","100013","86375","31","28997","HxAccounts","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxAccounts.exe","14528512","11629263","philipp.borbely","0","0","4.433066778256918E-5","RUNNING"
"1689242103648","0","0","165682","65597","0","35868","HxOutlook","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxOutlook.exe","196608","11630278","philipp.borbely","15","0","2.1448455210855544E-5","RUNNING"
"1689242103648","0","0","429507","2130104","93","12538","HxTsr","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxTsr.exe","5584896","11629982","philipp.borbely","46","0","1.9876073247692119E-4","RUNNING"
"1689242103648","0","0","0","0","184422689","9","Idle","","8192","11820779","unknown","0","0","260.02442635264316","RUNNING"
"1689242103648","0","0","724","0","31","2132","IntelCpHDCPSvc","","1241088","11810628","unknown","0","0","4.365139311969165E-5","RUNNING"
"1689242103648","0","0","1842","320","15","2042","IntelCpHeciSvc","","1183744","11810582","unknown","31","0","6.477328668554042E-5","RUNNING"
"1689242103648","0","0","127","26367","46","3306","LMS","","1945600","11809152","unknown","15","0","8.590538937259063E-5","RUNNING"
"1689242103648","0","0","1740","0","15","11326","LocationNotificationWindows","C:\Windows\System32\LocationNotificationWindows.exe","775509","11744007","philipp.borbely","0","0","2.1241199614099984E-5","RUNNING"
"1689242103648","0","0","0","0","156","4324","LsaIso","","1187840","11811227","unknown","0","0","2.196539589264285E-4","RUNNING"
"1689242103648","0","0","0","0","2306","120461","Memory Compression","","109092864","11810172","unknown","0","0","0.004289266649010082","RUNNING"
