"timestamp","contextSwitches","majorFaults","bytesRead","bytesWritten","kernelTime","minorFaults","name","path","residentSetSize","upTime","user","userTime","eventHeader","cpu","state"
"1689245390127","0","0","40541895","40932384","3593","551177","Adobe Desktop Service","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ADS\Adobe Desktop Service.exe","85368832","15027779","philipp.borbely","4859","0","0.009357852015109821","RUNNING"
"1689245390127","0","0","42155678","27943554","338","22269","AdobeIPCBroker","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\IPCBox\AdobeIPCBroker.exe","3969024","15028742","philipp.borbely","877","0","0.001365060859417281","RUNNING"
"1689245390127","0","0","13371","6810","15","11154","AdobeNotificationClient","C:\Program Files\WindowsApps\AdobeNotificationClient_3.0.1.1_x86__enpm4xejd91yc\AdobeNotificationClient.exe","1134592","15022973","philipp.borbely","0","0","1.661294475844892E-5","RUNNING"
"1689245390127","0","0","8192","22323","15","2867","AdobeUpdateService","","1318912","15095695","unknown","15","0","3.306609739446873E-5","RUNNING"
"1689245390127","0","0","132994","3278","0","5662","AgentExecutor","","3776512","2827","unknown","0","0","0.0","STOPPED"
"1689245390127","0","0","525938","1951","15","4247","AggregatorHost","","2232320","15094256","unknown","0","0","1.6534622201789434E-5","RUNNING"
"1689245390127","0","0","18250","8","31","56161","ApplicationFrameHost","C:\Windows\System32\ApplicationFrameHost.exe","33583104","14927278","philipp.borbely","62","0","1.0365943854547358E-4","RUNNING"
"1689245390127","0","0","1939","0","0","960","CCLibrary","C:\Program Files\Common Files\Adobe\Creative Cloud Libraries\CCLibrary.exe","385024","14997449","philipp.borbely","0","0","0.0","RUNNING"
"1689245390127","0","0","2139","0","0","931","CCXProcess","C:\Program Files\Adobe\Adobe Creative Cloud Experience\CCXProcess.exe","356352","15029081","philipp.borbely","0","0","0.0","RUNNING"
"1689245390127","0","0","47852349","19799898","1171","199953","CoreSync","C:\Program Files (x86)\Adobe\Adobe Sync\CoreSync\CoreSync.exe","36577280","15004769","philipp.borbely","2445","0","0.0040185486444375045","RUNNING"
"1689245390127","0","0","0","0","15","1777","CptService","","921600","15095686","unknown","0","0","1.653305853754135E-5","RUNNING"
"1689245390127","0","0","220494724","9707666","9093","4147478","Creative Cloud","C:\Program Files\Adobe\Adobe Creative Cloud\ACC\Creative Cloud.exe","128771413","15029504","philipp.borbely","14109","0","0.025685755422696677","RUNNING"
"1689245390127","0","0","157857148","53301803","2484","1035051","Creative Cloud UI Helper","C:\Program Files\Common Files\Adobe\Adobe Desktop Common\HEX\Creative Cloud UI Helper.exe","286370474","30052894","philipp.borbely","23999","0","0.0293239766298217","RUNNING"
"1689245390127","0","0","76422","0","93","4972","DellFFDPWmiService","","3227648","15095686","unknown","15","0","1.1903802147029772E-4","RUNNING"
"1689245390127","0","0","6889194","153219","390","125110","EXCEL","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","73609216","4373721","philipp.borbely","531","0","0.0034892277623775874","RUNNING"
"1689245390127","0","0","430687","319277","156","14416","FSAgentService","","13454677","15095688","unknown","125","0","3.097192556384221E-4","RUNNING"
"1689245390127","0","0","145343","59708","125","13582","FileCoAuth","C:\Program Files\Microsoft OneDrive\23.132.0625.0001\FileCoAuth.exe","5259264","12780994","philipp.borbely","62","0","2.433654844363482E-4","RUNNING"
