"timestamp","contextSwitches","majorFaults","bytesRead","bytesWritten","kernelTime","minorFaults","name","path","residentSetSize","upTime","user","userTime","eventHeader","cpu","state"
"1689240396146","0","0","38756029","38075436","3218","498994","Adobe Desktop Service","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ADS\Adobe Desktop Service.exe","85184512","10033821","philipp.borbely","4265","0","0.012398107330603895","RUNNING"
"1689240396146","0","0","30708634","21387997","125","21999","AdobeIPCBroker","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\IPCBox\AdobeIPCBroker.exe","3940352","10034784","philipp.borbely","515","0","0.001060273840842541","RUNNING"
"1689240396146","0","0","13371","6810","15","11154","AdobeNotificationClient","C:\Program Files\WindowsApps\AdobeNotificationClient_3.0.1.1_x86__enpm4xejd91yc\AdobeNotificationClient.exe","1134592","10029015","philipp.borbely","0","0","2.4864426462980823E-5","RUNNING"
"1689240396146","0","0","8192","16371","15","2867","AdobeUpdateService","","1318912","10101737","unknown","0","0","2.4685879342998453E-5","RUNNING"
"1689240396146","0","0","525938","1271","15","4012","AggregatorHost","","2072576","10100298","unknown","0","0","2.4689387505474862E-5","RUNNING"
"1689240396146","0","0","18250","8","31","56076","ApplicationFrameHost","C:\Windows\System32\ApplicationFrameHost.exe","33583104","9933320","philipp.borbely","62","0","1.5564077146524403E-4","RUNNING"
"1689240396146","0","0","1939","0","0","960","CCLibrary","C:\Program Files\Common Files\Adobe\Creative Cloud Libraries\CCLibrary.exe","385024","10003491","philipp.borbely","0","0","0.0","RUNNING"
"1689240396146","0","0","2139","0","0","931","CCXProcess","C:\Program Files\Adobe\Adobe Creative Cloud Experience\CCXProcess.exe","356352","10035123","philipp.borbely","0","0","0.0","RUNNING"
"1689240396146","0","0","44839857","15164143","859","139664","CoreSync","C:\Program Files (x86)\Adobe\Adobe Sync\CoreSync\CoreSync.exe","32051200","10010811","philipp.borbely","1796","0","0.004408986076951871","RUNNING"
"1689240396146","0","0","0","0","15","1777","CptService","","921600","10101728","unknown","0","0","2.4685901281152732E-5","RUNNING"
"1689240396146","0","0","219862235","8323548","8843","4142353","Creative Cloud","C:\Program Files\Adobe\Adobe Creative Cloud\ACC\Creative Cloud.exe","128251221","10035546","philipp.borbely","13953","0","0.03776276859135658","RUNNING"
"1689240396146","0","0","108571790","50827124","2124","942341","Creative Cloud UI Helper","C:\Program Files\Common Files\Adobe\Adobe Desktop Common\HEX\Creative Cloud UI Helper.exe","287212885","20064977","philipp.borbely","23734","0","0.04284823524142145","RUNNING"
"1689240396146","0","0","76422","0","93","4972","DellFFDPWmiService","","3227648","10101728","unknown","15","0","1.777384892242997E-4","RUNNING"
"1689240396146","0","0","347215","220969","156","13854","FSAgentService","","13078528","10101730","unknown","125","0","4.624491260058076E-4","RUNNING"
"1689240396146","0","0","110771","43303","62","11488","FileCoAuth","C:\Program Files\Microsoft OneDrive\23.132.0625.0001\FileCoAuth.exe","4988928","7787036","philipp.borbely","62","0","2.6453177135721094E-4","RUNNING"
"1689240396146","0","0","125355","6825","31","6322","FileSyncHelper","","3665920","10031770","unknown","15","0","7.623002033861883E-5","RUNNING"
"1689240396146","0","0","100013","86375","31","28944","HxAccounts","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxAccounts.exe","14512128","9921816","philipp.borbely","0","0","5.194025624086913E-5","RUNNING"
"1689240396146","0","0","165682","65597","0","35868","HxOutlook","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxOutlook.exe","196608","9922831","philipp.borbely","15","0","2.5129817868994514E-5","RUNNING"
"1689240396146","0","0","429507","1722947","93","12434","HxTsr","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxTsr.exe","5724842","9922535","philipp.borbely","46","0","2.328765745266946E-4","RUNNING"
"1689240396146","0","0","0","0","157520283","9","Idle","","8192","10113332","unknown","0","0","259.59623399141486","RUNNING"
"1689240396146","0","0","724","0","31","2132","IntelCpHDCPSvc","","1241088","10103181","unknown","0","0","5.1010210652116675E-5","RUNNING"
"1689240396146","0","0","1842","320","15","2042","IntelCpHeciSvc","","1183744","10103135","unknown","31","0","7.569291440854923E-5","RUNNING"
"1689240396146","0","0","127","26367","46","3306","LMS","","1945600","10101705","unknown","15","0","1.0038955987170786E-4","RUNNING"
"1689240396146","0","0","1566","0","15","10023","LocationNotificationWindows","C:\Windows\System32\LocationNotificationWindows.exe","749568","10036560","philipp.borbely","0","0","2.484578197989856E-5","RUNNING"
"1689240396146","0","0","0","0","156","4123","LsaIso","","1138688","10103780","unknown","0","0","2.566813640645436E-4","RUNNING"
"1689240396146","0","0","0","0","1937","113012","Memory Compression","","78610432","10102725","unknown","0","0","0.003187458921814402","RUNNING"
"1689240396146","0","0","51824755","65506322","9609","160196","Microsoft.Management.Services.IntuneWindowsAgent","","60411904","9978409","unknown","7984","0","0.0293101797089971","RUNNING"
"1689240396146","0","0","7205856286","389334883","17536","2878397","MsMpEng","","271400277","10101717","unknown","180580","0","0.32623770636173827","RUNNING"
"1689240396146","0","0","7416383194","233128476","759010","32459817","MsSense","","120862720","10101720","unknown","1042395","0","2.966655228834321","RUNNING"
"1689240396146","0","0","8021735","307297","187","80030","NVDisplay.Container","","44503040","20205216","unknown","1796","0","0.003263260201435509","RUNNING"
"1689240396146","0","0","5742","14766234","1375","200178","NisSrv","","10699434","10094723","unknown","3189","0","0.007539352293502693","RUNNING"
"1689240396146","0","0","38205367","22884431","6239","821442","OUTLOOK","C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE","147834197","8555052","philipp.borbely","6505","0","0.024794412890205373","RUNNING"
"1689240396146","0","0","6842851","529025","234","34580","OfficeClickToRun","","29618176","10101728","unknown","562","0","0.0013099984946531714","RUNNING"
"1689240396146","0","0","301315","30406","171","42875","OneApp.IGCC.WinService","","18857984","10101728","unknown","421","0","9.742702372294945E-4","RUNNING"
"1689240396146","0","0","12450602","3618427","625","112840","OneDrive","C:\Program Files\Microsoft OneDrive\OneDrive.exe","26770773","10037701","philipp.borbely","437","0","0.001758881913743338","RUNNING"
"1689240396146","0","0","54415","23558","77","17729","OpenConsole","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.17.11461.0_x64__8wekyb3d8bbwe\OpenConsole.exe","6987776","23297763","philipp.borbely","15","0","2.0156811316492722E-4","RUNNING"
"1689240396146","0","0","31117","21935","156","20964","PanGPA","C:\Program Files\Palo Alto Networks\GlobalProtect\PanGPA.exe","3670016","10039935","philipp.borbely","93","0","4.1230168743692147E-4","RUNNING"
"1689240396146","0","0","73166","66306","93","20683","PanGPS","","4587520","10101678","unknown","15","0","1.7773936675558326E-4","RUNNING"
"1689240396146","0","0","2048","105816064","429","112362","Registry","","4204544","10117126","unknown","0","0","7.180907666671019E-4","RUNNING"
"1689240396146","0","0","0","0","62","2246","RstMwService","","1118208","10101722","unknown","0","0","1.0203511908065706E-4","RUNNING"
"1689240396146","0","0","1404603","6322","546","129097","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","29719210","77297907","philipp.borbely","465","0","0.002775709222317315","RUNNING"
"1689240396146","0","0","93152905","55093109","2046","1030248","SearchHost","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe","279817557","10052645","philipp.borbely","13393","0","0.02568261242097151","RUNNING"
"1689240396146","0","0","577284197","10046807","515","383042","SearchIndexer","","35048106","10038317","unknown","3281","0","0.006286541494681914","RUNNING"
"1689240396146","0","0","0","0","0","1283","Secure System","","83959808","10117168","unknown","0","0","0.0","RUNNING"
"1689240396146","0","0","6877319","102139","203","18841","SecurityHealthService","","4100096","10040244","unknown","343","0","9.040554645558383E-4","RUNNING"
"1689240396146","0","0","6061","0","0","2939","SecurityHealthSystray","C:\Windows\System32\SecurityHealthSystray.exe","1413120","10040602","philipp.borbely","0","0","0.0","RUNNING"
"1689240396146","0","0","42566739","41064452","187","52134","SenseCE","","28160000","10090482","unknown","937","0","0.0018518532979257313","RUNNING"
"1689240396146","0","0","2373642","71","56","10120","SenseNdr","","30763690","11576","unknown","140","0","0.6909037168403164","RUNNING"
"1689240396146","0","0","23449118","102672","687","78293","ServiceShell","","33695061","9980303","unknown","1140","0","0.0030432309388951193","RUNNING"
"1689240396146","0","0","83339","0","500","7012","SgrmBroker","","8792746","10091667","unknown","0","0","8.236816703374822E-4","RUNNING"
"1689240396146","0","0","1067754","8","421","169899","ShellExperienceHost","C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe","25608192","9963516","philipp.borbely","531","0","0.0015884097713629983","RUNNING"
"1689240396146","0","0","5098844780","3888343917","70646","10609398","Slack","C:\Program Files\Slack\app-4.29.149\Slack.exe","668321109","59301324","philipp.borbely","258633","0","0.5548330303014414","RUNNING"
"1689240396146","0","0","4518","192","15","2262","SocketHeciServer","","1163264","9979836","unknown","0","0","2.498664188703543E-5","RUNNING"
"1689240396146","0","0","2170393","79008","296","106611","StartMenuExperienceHost","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe","49586176","10052641","philipp.borbely","921","0","0.0020126046067431924","RUNNING"
"1689240396146","0","0","812470878","763406063","88687","153416","System","","20480","10113332","unknown","0","0","0.14589108447021976","RUNNING"
"1689240396146","0","0","663460","224","62","35208","SystemSettings","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","176128","9933320","philipp.borbely","125","0","3.1295509961291E-4","RUNNING"
"1689240396146","0","0","30847","0","114","5148","TabTip","","2764800","10050682","unknown","15","0","2.3156896076806984E-4","RUNNING"
"1689240396146","0","0","1537807","607750","31432","2971909","Taskmgr","","77729792","1928493","unknown","20973","0","0.45392296951357775","RUNNING"
"1689240396146","0","0","0","0","0","1707","TbtP2pShortcutService","","925696","10101727","unknown","0","0","0.0","RUNNING"
"1689240396146","0","0","815959","14716","781","61489","TextInputHost","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","72937472","10042812","philipp.borbely","1117","0","0.003155110290242855","RUNNING"
"1689240396146","0","0","129006","0","125","7005","ThunderboltService","","4169728","10101726","unknown","46","0","2.81419330181859E-4","RUNNING"
"1689240396146","0","0","0","0","62","4606","WMIRegistrationService","","1695744","10101720","unknown","62","0","2.040702784626076E-4","RUNNING"
"1689240396146","0","0","3139673","53730","1343","9461","WUDFHost","","7798784","20206822","unknown","156","0","0.0024665440025773474","RUNNING"
"1689240396146","0","0","12380","160","0","7001","WidgetService","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.13900.0.0_x64__cw5n1h2txyewy\Dashboard\WidgetService.exe","3415381","9831941","philipp.borbely","15","0","2.5361525751534498E-5","RUNNING"
"1689240396146","0","0","19452381","16067689","390","80627","Widgets","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.13900.0.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe","12242944","10052563","philipp.borbely","296","0","0.0011344761264129113","RUNNING"
"1689240396146","0","0","747386","8898","995","154980","WindowsTerminal","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.17.11461.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe","77344768","23297536","philipp.borbely","1635","0","0.005383562619591616","RUNNING"
"1689240396146","0","0","347100","61436","1156","72873","WmiPrvSE","","10159445","3225599","unknown","1531","0","0.013774785468977245","RUNNING"
"1689240396146","0","0","2828610","0","78","8973","aesm_service","","2564096","9980982","unknown","0","0","1.2991565743359585E-4","RUNNING"
"1689240396146","0","0","300984","0","15","6090","ai","C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Office16\ai.exe","10014720","8553149","philipp.borbely","15","0","5.828416691733432E-5","RUNNING"
"1689240396146","0","0","0","0","0","4168","audiodg","","3812010","291975","unknown","0","0","0.0","RUNNING"
"1689240396146","0","0","24162","19145","43","16170","backgroundTaskHost","C:\Windows\System32\backgroundTaskHost.exe","3775146","16428275","philipp.borbely","0","-1","6.331883153540029E-5","RUNNING"
