timestamp|freeDiskSpace|partitionsMajorFaults|partitionsMinorFaults|availableMemory|bytesReceivedNetworkInterfaces|bytesSentNetworkInterfaces|collisionsNetworkInterfaces|packetsReceivedNetworkInterfaces|packetsSentNetworkInterfaces|chargingPowerSources|dischargingPowerSources|powerOnLinePowerSources|powerUsageRatePowerSources|remainingCapacityPercentPowerSources|contextSwitchesProcessor|interruptsProcessor
1689690364319|938149863424|0|1|17784918016|0 10261 13625690 0 0|0 5431 4013116 0 0|0 0 0 0 0|0 29 963038 0 0|0 26 10740 0 0|false|false|true|-2.147483648E9|1.0|484256514|347254582
