timestamp|freeDiskSpace|readBytesDiskStores|readsDiskStores|writeBytesDiskStores|writesDiskStores|partitionsMajorFaults|partitionsMinorFaults|availableMemory|bytesReceivedNetworkInterfaces|bytesSentNetworkInterfaces|collisionsNetworkInterfaces|packetsReceivedNetworkInterfaces|packetsSentNetworkInterfaces|chargingPowerSources|dischargingPowerSources|powerOnLinePowerSources|powerUsageRatePowerSources|remainingCapacityPercentPowerSources|contextSwitchesProcessor|interruptsProcessor
1689671432295|938872602624|7601634816|190196|3942275072|155172|0|1|20160278528|0 113109 70998051 0 0|0 9260 15495802 0 0|0 0 0 0 0|0 29 486480 0 0|0 26 41253 0 0|false|false|true|-2.147483648E9|1.0|97356309|68185563
