timestamp|freeDiskSpace|readBytesDiskStores|readsDiskStores|writeBytesDiskStores|writesDiskStores|partitionsMajorFaults|partitionsMinorFaults|availableMemory|bytesReceivedNetworkInterfaces|bytesSentNetworkInterfaces|collisionsNetworkInterfaces|packetsReceivedNetworkInterfaces|packetsSentNetworkInterfaces|chargingPowerSources|dischargingPowerSources|powerOnLinePowerSources|powerUsageRatePowerSources|remainingCapacityPercentPowerSources|contextSwitchesProcessor|interruptsProcessor
1689677371955|938589896704|18966456832|415188|6945464832|312610|0|1|18552958976|0 4539 173463810 0 0|0 2521 28875227 0 0|0 0 0 0 0|0 7 675946 0 0|0 4 99122 0 0|true|false|true|7820.0|1.0|240856898|176248770
