"timestamp","name","residentSetSize"
"1688997612389","Adobe Desktop Service","18011867"
"1688997612389","AdobeIPCBroker","2850816"
"1688997612389","AdobeNotificationClient","1134592"
"1688997612389","AdobeUpdateService","610304"
"1688997612389","AggregatorHost","1265664"
"1688997612389","ApplicationFrameHost","9574692"
"1688997612389","CCLibrary","163840"
"1688997612389","CCXProcess","143360"
"1688997612389","CalculatorApp","30749257"
"1688997612389","Code","100839424"
"1688997612389","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814","528384"
"1688997612389","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814.tmp","1605632"
"1688997612389","CoreSync","40096914"
"1688997612389","CptService","425984"
"1688997612389","Creative Cloud","58370340"
"1688997612389","Creative Cloud UI Helper","184867108"
"1688997612389","DellFFDPWmiService","610304"
"1688997612389","FSAgentService","11415552"
"1688997612389","FileCoAuth","4595712"
"1688997612389","FileSyncHelper","4046848"
"1688997612389","HxAccounts","8858477"
"1688997612389","HxOutlook","299008"
"1688997612389","HxTsr","4866633"
"1688997612389","Idle","8192"
"1688997612389","IntelCpHDCPSvc","1032192"
"1688997612389","IntelCpHeciSvc","1036288"
"1688997612389","LMS","1241088"
"1688997612389","LocationNotificationWindows","1126400"
"1688997612389","LockApp","10600448"
"1688997612389","LsaIso","1269760"
"1688997612389","Memory Compression","763604992"
"1688997612389","Microsoft.Management.Services.IntuneWindowsAgent","38042477"
"1688997612389","Microsoft.SharePoint","5459968"
"1688997612389","MsMpEng","211316150"
"1688997612389","MsSense","115953078"
"1688997612389","NVDisplay.Container","12177408"
"1688997612389","NisSrv","10836260"
"1688997612389","OUTLOOK","119555218"
"1688997612389","OfficeClickToRun","9916416"
"1688997612389","OneApp.IGCC.WinService","5158034"
"1688997612389","OneDrive","18088521"
"1688997612389","OpenConsole","5864886"
"1688997612389","PanGPA","1662976"
"1688997612389","PanGPS","2011136"
"1688997612389","Registry","1830912"
"1688997612389","RstMwService","458752"
"1688997612389","RuntimeBroker","26848109"
"1688997612389","SearchHost","296435712"
"1688997612389","SearchIndexer","26513408"
"1688997612389","Secure System","83959808"
"1688997612389","SecurityHealthService","2927469"
"1688997612389","SecurityHealthSystray","1048576"
"1688997612389","SenseCE","10858496"
"1688997612389","SenseNdr","41498331"
"1688997612389","ServiceShell","21817636"
"1688997612389","SgrmBroker","6051547"
"1688997612389","ShellExperienceHost","17502208"
"1688997612389","Slack","404377014"
"1688997612389","SocketHeciServer","487424"
"1688997612389","StartMenuExperienceHost","47727177"
"1688997612389","System","20480"
"1688997612389","SystemSettings","249856"
"1688997612389","TabTip","2228809"
"1688997612389","Taskmgr","85759122"
"1688997612389","TbtP2pShortcutService","585728"
"1688997612389","TextInputHost","17625088"
"1688997612389","ThunderboltService","2023424"
"1688997612389","WMIRegistrationService","651264"
"1688997612389","WUDFHost","6348800"
"1688997612389","WidgetService","1538340"
"1688997612389","Widgets","8931620"
"1688997612389","WindowsTerminal","60727296"
"1688997612389","WmiPrvSE","14663094"
"1688997612389","aesm_service","966656"
"1688997612389","ai","827392"
"1688997612389","audiodg","3751936"
"1688997612389","backgroundTaskHost","4689920"
"1688997612389","chrome","823110509"
"1688997612389","cmd","479232"
"1688997612389","conhost","20143542"
"1688997612389","csrss","3158016"
"1688997612389","ctfmon","3457024"
"1688997612389","dllhost","5022866"
"1688997612389","dwm","204491044"
"1688997612389","esif_uf","499712"
"1688997612389","explorer","129178477"
"1688997612389","fontdrvhost","3309568"
"1688997612389","fsnotifier","212992"
"1688997612389","git-cmd","983040"
"1688997612389","idea64","1973883465"
"1688997612389","igfxCUIService","1142784"
"1688997612389","igfxEM","1839104"
"1688997612389","java","150770249"
"1688997612389","jhi_service","487424"
"1688997612389","lsass","10993664"
"1688997612389","msedge","140059794"
"1688997612389","msedgewebview2","75761371"
"1688997612389","msteams","6971392"
"1688997612389","node","43614208"
"1688997612389","nvWmi64","4726784"
"1688997612389","powershell","2015232"
"1688997612389","python","366342144"
"1688997612389","services","5528429"
"1688997612389","sihost","4917540"
"1688997612389","smartscreen","1507913"
"1688997612389","smss","114688"
"1688997612389","spoolsv","1679360"
"1688997612389","svchost","311582720"
"1688997612389","taskhostw","4757796"
"1688997612389","vmcompute","1265664"
"1688997612389","vmmemCmZygote","0"
"1688997612389","winget","7386258"
"1688997612389","wininit","380928"
"1688997612389","winlogon","1163264"
"1688997612389","wlanext","1093632"
"1688997612389","wslservice","2400256"
