"timestamp","name","residentSetSize"
"1688999113837","Adobe Desktop Service","18366464"
"1688999113837","AdobeIPCBroker","2867200"
"1688999113837","AdobeNotificationClient","1134592"
"1688999113837","AdobeUpdateService","610304"
"1688999113837","AggregatorHost","1297486"
"1688999113837","ApplicationFrameHost","9703266"
"1688999113837","CCLibrary","163840"
"1688999113837","CCXProcess","143360"
"1688999113837","CalculatorApp","30196184"
"1688999113837","Code","101730382"
"1688999113837","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814","528384"
"1688999113837","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814.tmp","1605632"
"1688999113837","CoreSync","42408093"
"1688999113837","CptService","425984"
"1688999113837","Creative Cloud","58518606"
"1688999113837","Creative Cloud UI Helper","185500278"
"1688999113837","DellFFDPWmiService","610304"
"1688999113837","FSAgentService","11485184"
"1688999113837","FileCoAuth","4698112"
"1688999113837","FileSyncHelper","3686400"
"1688999113837","HxAccounts","8867840"
"1688999113837","HxOutlook","299008"
"1688999113837","HxTsr","4947968"
"1688999113837","Idle","8192"
"1688999113837","IntelCpHDCPSvc","1032192"
"1688999113837","IntelCpHeciSvc","1036288"
"1688999113837","LMS","1241088"
"1688999113837","LocationNotificationWindows","331776"
"1688999113837","LockApp","10600448"
"1688999113837","LsaIso","1241088"
"1688999113837","Memory Compression","838664192"
"1688999113837","Microsoft.Management.Services.IntuneWindowsAgent","37807025"
"1688999113837","Microsoft.SharePoint","5505024"
"1688999113837","MsMpEng","216499200"
"1688999113837","MsSense","115787303"
"1688999113837","NVDisplay.Container","12177408"
"1688999113837","NisSrv","14835948"
"1688999113837","OUTLOOK","125965548"
"1688999113837","OfficeClickToRun","9961708"
"1688999113837","OneApp.IGCC.WinService","5194200"
"1688999113837","OneDrive","18117316"
"1688999113837","OpenConsole","5853184"
"1688999113837","PanGPA","1662976"
"1688999113837","PanGPS","2011136"
"1688999113837","Registry","2322432"
"1688999113837","RstMwService","458752"
"1688999113837","RuntimeBroker","26400846"
"1688999113837","SearchHost","283965518"
"1688999113837","SearchIndexer","27487310"
"1688999113837","Secure System","83959808"
"1688999113837","SecurityHealthService","2834432"
"1688999113837","SecurityHealthSystray","1048576"
"1688999113837","SenseCE","10858496"
"1688999113837","SenseNdr","48123904"
"1688999113837","ServiceShell","21785678"
"1688999113837","SgrmBroker","5804268"
"1688999113837","ShellExperienceHost","17502208"
"1688999113837","Slack","411816566"
"1688999113837","SocketHeciServer","487424"
"1688999113837","StartMenuExperienceHost","49151291"
"1688999113837","System","20480"
"1688999113837","SystemSettings","249856"
"1688999113837","TabTip","2235785"
"1688999113837","Taskmgr","86092012"
"1688999113837","TbtP2pShortcutService","585728"
"1688999113837","TextInputHost","17714333"
"1688999113837","ThunderboltService","2023424"
"1688999113837","WMIRegistrationService","651264"
"1688999113837","WUDFHost","6332416"
"1688999113837","WidgetService","1523712"
"1688999113837","Widgets","8716288"
"1688999113837","WindowsTerminal","61039537"
"1688999113837","WmiPrvSE","14832876"
"1688999113837","aesm_service","966656"
"1688999113837","ai","827392"
"1688999113837","audiodg","3772416"
"1688999113837","backgroundTaskHost","274432"
"1688999113837","chrome","1295835136"
"1688999113837","cmd","479232"
"1688999113837","conhost","20135936"
"1688999113837","csrss","3135566"
"1688999113837","ctfmon","3532563"
"1688999113837","dllhost","6319576"
"1688999113837","dwm","262808969"
"1688999113837","esif_uf","499712"
"1688999113837","explorer","122465122"
"1688999113837","fontdrvhost","3309568"
"1688999113837","fsnotifier","212992"
"1688999113837","git-cmd","983040"
"1688999113837","idea64","1971140608"
"1688999113837","igfxCUIService","1142784"
"1688999113837","igfxEM","1839104"
"1688999113837","java","151481028"
"1688999113837","jhi_service","487424"
"1688999113837","lsass","11016900"
"1688999113837","msedge","139993009"
"1688999113837","msedgewebview2","80557843"
"1688999113837","msteams","6984310"
"1688999113837","node","44768571"
"1688999113837","nvWmi64","4726784"
"1688999113837","powershell","2015232"
"1688999113837","python","460304384"
"1688999113837","services","5503527"
"1688999113837","sihost","5003736"
"1688999113837","smss","114688"
"1688999113837","spoolsv","1650688"
"1688999113837","svchost","315662257"
"1688999113837","taskhostw","4774912"
"1688999113837","vmcompute","1276691"
"1688999113837","vmmemCmZygote","0"
"1688999113837","winget","7389184"
"1688999113837","wininit","380928"
"1688999113837","winlogon","1163264"
"1688999113837","wlanext","1093632"
"1688999113837","wslservice","2409235"
