"timestamp","name","residentSetSize"
"1688998026507","Adobe Desktop Service","18288640"
"1688998026507","AdobeIPCBroker","2838528"
"1688998026507","AdobeNotificationClient","1134592"
"1688998026507","AdobeUpdateService","610304"
"1688998026507","AggregatorHost","1265664"
"1688998026507","ApplicationFrameHost","9588736"
"1688998026507","CCLibrary","163840"
"1688998026507","CCXProcess","143360"
"1688998026507","CalculatorApp","30744576"
"1688998026507","Code","100843520"
"1688998026507","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814","528384"
"1688998026507","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814.tmp","1605632"
"1688998026507","CoreSync","40443904"
"1688998026507","CptService","425984"
"1688998026507","Creative Cloud","58413056"
"1688998026507","Creative Cloud UI Helper","184246272"
"1688998026507","DellFFDPWmiService","610304"
"1688998026507","FSAgentService","11415552"
"1688998026507","FileCoAuth","4714496"
"1688998026507","FileSyncHelper","3698688"
"1688998026507","HxAccounts","8855552"
"1688998026507","HxOutlook","299008"
"1688998026507","HxTsr","4870144"
"1688998026507","Idle","8192"
"1688998026507","IntelCpHDCPSvc","1032192"
"1688998026507","IntelCpHeciSvc","1036288"
"1688998026507","LMS","1241088"
"1688998026507","LocationNotificationWindows","880640"
"1688998026507","LockApp","10600448"
"1688998026507","LsaIso","1294336"
"1688998026507","Memory Compression","760778752"
"1688998026507","Microsoft.Management.Services.IntuneWindowsAgent","38109184"
"1688998026507","Microsoft.SharePoint","5525504"
"1688998026507","MsMpEng","229126144"
"1688998026507","MsSense","115642368"
"1688998026507","NVDisplay.Container","12177408"
"1688998026507","NisSrv","10878976"
"1688998026507","OUTLOOK","120414208"
"1688998026507","OfficeClickToRun","9809920"
"1688998026507","OneApp.IGCC.WinService","5218304"
"1688998026507","OneDrive","18141184"
"1688998026507","OpenConsole","5853184"
"1688998026507","PanGPA","1662976"
"1688998026507","PanGPS","2011136"
"1688998026507","Registry","1888256"
"1688998026507","RstMwService","458752"
"1688998026507","RuntimeBroker","26988544"
"1688998026507","SearchHost","295047168"
"1688998026507","SearchIndexer","25710592"
"1688998026507","Secure System","83959808"
"1688998026507","SecurityHealthService","2990080"
"1688998026507","SecurityHealthSystray","1048576"
"1688998026507","SenseCE","10858496"
"1688998026507","SenseNdr","41504768"
"1688998026507","ServiceShell","21716992"
"1688998026507","SgrmBroker","5058560"
"1688998026507","ShellExperienceHost","17502208"
"1688998026507","Slack","398229504"
"1688998026507","SocketHeciServer","487424"
"1688998026507","StartMenuExperienceHost","47734784"
"1688998026507","System","20480"
"1688998026507","SystemSettings","249856"
"1688998026507","TabTip","2224128"
"1688998026507","Taskmgr","85753856"
"1688998026507","TbtP2pShortcutService","585728"
"1688998026507","TextInputHost","17674240"
"1688998026507","ThunderboltService","2023424"
"1688998026507","WMIRegistrationService","651264"
"1688998026507","WUDFHost","6332416"
"1688998026507","WidgetService","1523712"
"1688998026507","Widgets","8843264"
"1688998026507","WindowsTerminal","62177280"
"1688998026507","WmiPrvSE","12181504"
"1688998026507","aesm_service","966656"
"1688998026507","ai","827392"
"1688998026507","audiodg","3772416"
"1688998026507","backgroundTaskHost","5095424"
"1688998026507","chrome","866295808"
"1688998026507","cmd","479232"
"1688998026507","conhost","20135936"
"1688998026507","csrss","3174400"
"1688998026507","ctfmon","3457024"
"1688998026507","dllhost","5017600"
"1688998026507","dwm","224272384"
"1688998026507","esif_uf","499712"
"1688998026507","explorer","125353984"
"1688998026507","fontdrvhost","3309568"
"1688998026507","fsnotifier","212992"
"1688998026507","git-cmd","983040"
"1688998026507","idea64","1974300672"
"1688998026507","igfxCUIService","1142784"
"1688998026507","igfxEM","1839104"
"1688998026507","java","104796160"
"1688998026507","jhi_service","487424"
"1688998026507","lsass","11026432"
"1688998026507","msedge","140206080"
"1688998026507","msedgewebview2","77361152"
"1688998026507","msteams","7028736"
"1688998026507","node","44486656"
"1688998026507","nvWmi64","4726784"
"1688998026507","powershell","2048000"
"1688998026507","python","366325760"
"1688998026507","services","5484544"
"1688998026507","sihost","4964352"
"1688998026507","smartscreen","1421312"
"1688998026507","smss","114688"
"1688998026507","spoolsv","1650688"
"1688998026507","svchost","306302976"
"1688998026507","taskhostw","4755456"
"1688998026507","vmcompute","1265664"
"1688998026507","vmmemCmZygote","0"
"1688998026507","winget","7393280"
"1688998026507","wininit","380928"
"1688998026507","winlogon","1163264"
"1688998026507","wlanext","1093632"
"1688998026507","wslservice","2396160"
