"timestamp","name","residentSetSize"
"1688998207228","Adobe Desktop Service","18309041"
"1688998207228","AdobeIPCBroker","2860898"
"1688998207228","AdobeNotificationClient","1134592"
"1688998207228","AdobeUpdateService","610304"
"1688998207228","AggregatorHost","1265664"
"1688998207228","ApplicationFrameHost","9572352"
"1688998207228","CCLibrary","163840"
"1688998207228","CCXProcess","143360"
"1688998207228","CalculatorApp","30752295"
"1688998207228","Code","100302848"
"1688998207228","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814","528384"
"1688998207228","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814.tmp","1605632"
"1688998207228","CoreSync","40544177"
"1688998207228","CptService","425984"
"1688998207228","Creative Cloud","58413056"
"1688998207228","Creative Cloud UI Helper","183248108"
"1688998207228","DellFFDPWmiService","610304"
"1688998207228","FSAgentService","11415552"
"1688998207228","FileCoAuth","4698112"
"1688998207228","FileSyncHelper","3686400"
"1688998207228","HxAccounts","8863271"
"1688998207228","HxOutlook","299008"
"1688998207228","HxTsr","4905905"
"1688998207228","Idle","8192"
"1688998207228","IntelCpHDCPSvc","1032192"
"1688998207228","IntelCpHeciSvc","1036288"
"1688998207228","LMS","1241088"
"1688998207228","LocationNotificationWindows","820775"
"1688998207228","LockApp","10600448"
"1688998207228","LsaIso","1286144"
"1688998207228","Memory Compression","844165120"
"1688998207228","Microsoft.Management.Services.IntuneWindowsAgent","37309912"
"1688998207228","Microsoft.SharePoint","5525504"
"1688998207228","MsMpEng","225220765"
"1688998207228","MsSense","116767035"
"1688998207228","NVDisplay.Container","12177408"
"1688998207228","NisSrv","10750739"
"1688998207228","OUTLOOK","120453356"
"1688998207228","OfficeClickToRun","9809920"
"1688998207228","OneApp.IGCC.WinService","5181833"
"1688998207228","OneDrive","18096128"
"1688998207228","OpenConsole","5853184"
"1688998207228","PanGPA","1662976"
"1688998207228","PanGPS","2011136"
"1688998207228","Registry","1993491"
"1688998207228","RstMwService","458752"
"1688998207228","RuntimeBroker","26879527"
"1688998207228","SearchHost","294531072"
"1688998207228","SearchIndexer","25689245"
"1688998207228","Secure System","83959808"
"1688998207228","SecurityHealthService","2939352"
"1688998207228","SecurityHealthSystray","1048576"
"1688998207228","SenseCE","10858496"
"1688998207228","SenseNdr","41504768"
"1688998207228","ServiceShell","21736999"
"1688998207228","SgrmBroker","5064231"
"1688998207228","ShellExperienceHost","17502208"
"1688998207228","Slack","406800620"
"1688998207228","SocketHeciServer","487424"
"1688998207228","StartMenuExperienceHost","47753216"
"1688998207228","System","20480"
"1688998207228","SystemSettings","249856"
"1688998207228","TabTip","2224128"
"1688998207228","Taskmgr","85745348"
"1688998207228","TbtP2pShortcutService","585728"
"1688998207228","TextInputHost","17653917"
"1688998207228","ThunderboltService","2023424"
"1688998207228","WMIRegistrationService","651264"
"1688998207228","WUDFHost","6348800"
"1688998207228","WidgetService","1556480"
"1688998207228","Widgets","8746535"
"1688998207228","WindowsTerminal","60745649"
"1688998207228","WmiPrvSE","12144561"
"1688998207228","aesm_service","966656"
"1688998207228","ai","827392"
"1688998207228","audiodg","3772416"
"1688998207228","backgroundTaskHost","5095424"
"1688998207228","chrome","861068445"
"1688998207228","cmd","479232"
"1688998207228","conhost","20103168"
"1688998207228","csrss","3161009"
"1688998207228","ctfmon","3494833"
"1688998207228","dllhost","5005312"
"1688998207228","dwm","243368960"
"1688998207228","esif_uf","499712"
"1688998207228","explorer","124955490"
"1688998207228","fontdrvhost","3309568"
"1688998207228","fsnotifier","212992"
"1688998207228","git-cmd","983040"
"1688998207228","idea64","1973813878"
"1688998207228","igfxCUIService","1142784"
"1688998207228","igfxEM","1839104"
"1688998207228","java","146532115"
"1688998207228","jhi_service","487424"
"1688998207228","lsass","11020288"
"1688998207228","msedge","140193713"
"1688998207228","msedgewebview2","78144275"
"1688998207228","msteams","6994077"
"1688998207228","node","44716977"
"1688998207228","nvWmi64","4726784"
"1688998207228","powershell","2015232"
"1688998207228","python","432568713"
"1688998207228","services","5543305"
"1688998207228","sihost","5012401"
"1688998207228","smartscreen","1372160"
"1688998207228","smss","114688"
"1688998207228","spoolsv","1650688"
"1688998207228","svchost","313683652"
"1688998207228","taskhostw","4743798"
"1688998207228","vmcompute","1265664"
"1688998207228","vmmemCmZygote","0"
"1688998207228","winget","7392334"
"1688998207228","wininit","380928"
"1688998207228","winlogon","1163264"
"1688998207228","wlanext","1093632"
"1688998207228","wslservice","2400256"
