"timestamp","name","residentSetSize"
"1688998328563","Adobe Desktop Service","18288640"
"1688998328563","AdobeIPCBroker","2863104"
"1688998328563","AdobeNotificationClient","1145720"
"1688998328563","AdobeUpdateService","610304"
"1688998328563","AgentExecutor","3736917"
"1688998328563","AggregatorHost","1265664"
"1688998328563","ApplicationFrameHost","9581316"
"1688998328563","CCLibrary","163840"
"1688998328563","CCXProcess","143360"
"1688998328563","CalculatorApp","30749753"
"1688998328563","Code","100607574"
"1688998328563","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814","528384"
"1688998328563","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814.tmp","1605632"
"1688998328563","CoreSync","40983803"
"1688998328563","CptService","425984"
"1688998328563","Creative Cloud","58396672"
"1688998328563","Creative Cloud UI Helper","181424900"
"1688998328563","DellFFDPWmiService","610304"
"1688998328563","FSAgentService","11415552"
"1688998328563","FileCoAuth","4698112"
"1688998328563","FileSyncHelper","3686400"
"1688998328563","GoogleUpdate","1663596"
"1688998328563","HxAccounts","8856633"
"1688998328563","HxOutlook","299008"
"1688998328563","HxTsr","4914813"
"1688998328563","Idle","8192"
"1688998328563","IntelCpHDCPSvc","1032192"
"1688998328563","IntelCpHeciSvc","1036288"
"1688998328563","LMS","1241088"
"1688998328563","LocationNotificationWindows","772907"
"1688998328563","LockApp","10600448"
"1688998328563","LsaIso","1286144"
"1688998328563","Memory Compression","844165120"
"1688998328563","Microsoft.Management.Services.IntuneWindowsAgent","37397561"
"1688998328563","Microsoft.SharePoint","5521408"
"1688998328563","MsMpEng","210832016"
"1688998328563","MsSense","116730590"
"1688998328563","NVDisplay.Container","12177408"
"1688998328563","NisSrv","10640171"
"1688998328563","OUTLOOK","120453931"
"1688998328563","OfficeClickToRun","9809920"
"1688998328563","OneApp.IGCC.WinService","5181208"
"1688998328563","OneDrive","18100455"
"1688998328563","OpenConsole","5857125"
"1688998328563","PanGPA","1662976"
"1688998328563","PanGPS","2011136"
"1688998328563","Registry","2290823"
"1688998328563","RstMwService","458752"
"1688998328563","RuntimeBroker","26907087"
"1688998328563","SearchHost","294531072"
"1688998328563","SearchIndexer","25681920"
"1688998328563","Secure System","83959808"
"1688998328563","SecurityHealthService","2925703"
"1688998328563","SecurityHealthSystray","1048576"
"1688998328563","SenseCE","10858496"
"1688998328563","SenseNdr","41517056"
"1688998328563","ServiceShell","21813904"
"1688998328563","SgrmBroker","5080740"
"1688998328563","ShellExperienceHost","17502208"
"1688998328563","Slack","391891291"
"1688998328563","SocketHeciServer","487424"
"1688998328563","StartMenuExperienceHost","47728446"
"1688998328563","System","20480"
"1688998328563","SystemSettings","249856"
"1688998328563","TabTip","2224128"
"1688998328563","Taskmgr","85747673"
"1688998328563","TbtP2pShortcutService","585728"
"1688998328563","TextInputHost","17704457"
"1688998328563","ThunderboltService","2023424"
"1688998328563","WMIRegistrationService","651264"
"1688998328563","WUDFHost","6332416"
"1688998328563","WidgetService","1525566"
"1688998328563","Widgets","8765208"
"1688998328563","WindowsTerminal","60682240"
"1688998328563","WmiPrvSE","12012640"
"1688998328563","aesm_service","966656"
"1688998328563","ai","827392"
"1688998328563","audiodg","3772416"
"1688998328563","backgroundTaskHost","5095424"
"1688998328563","chrome","840311943"
"1688998328563","cmd","479232"
"1688998328563","conhost","20673980"
"1688998328563","csrss","3153920"
"1688998328563","ctfmon","3483532"
"1688998328563","dllhost","5005312"
"1688998328563","dwm","243244283"
"1688998328563","esif_uf","499712"
"1688998328563","explorer","121678017"
"1688998328563","fontdrvhost","3309568"
"1688998328563","fsnotifier","212992"
"1688998328563","git-cmd","983040"
"1688998328563","idea64","1973598710"
"1688998328563","igfxCUIService","1142784"
"1688998328563","igfxEM","1839104"
"1688998328563","java","147832291"
"1688998328563","jhi_service","487424"
"1688998328563","lsass","11014839"
"1688998328563","msedge","140190932"
"1688998328563","msedgewebview2","78167445"
"1688998328563","msteams","6994113"
"1688998328563","node","44691456"
"1688998328563","nvWmi64","4726784"
"1688998328563","powershell","3382600"
"1688998328563","python","454822931"
"1688998328563","services","5486862"
"1688998328563","sihost","5025173"
"1688998328563","smss","114688"
"1688998328563","spoolsv","1650688"
"1688998328563","svchost","313920763"
"1688998328563","taskhostw","4755456"
"1688998328563","vmcompute","1265664"
"1688998328563","vmmemCmZygote","0"
"1688998328563","winget","7392352"
"1688998328563","wininit","380928"
"1688998328563","winlogon","1163264"
"1688998328563","wlanext","1093632"
"1688998328563","wslservice","2399946"
