"timestamp","contextSwitches","majorFaults","bytesRead","bytesWritten","kernelTime","minorFaults","name","path","residentSetSize","upTime","user","userTime","eventHeader","cpu","state"
"1689244046249","0","0","40070026","40169196","3500","537295","Adobe Desktop Service","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ADS\Adobe Desktop Service.exe","85327872","13709541","philipp.borbely","4734","0","0.060060362341817275","RUNNING"
"1689244046249","0","0","39123762","26211846","250","22164","AdobeIPCBroker","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\IPCBox\AdobeIPCBroker.exe","3977216","13710504","philipp.borbely","781","0","0.007519781913195898","RUNNING"
"1689244046249","0","0","13371","6810","15","11154","AdobeNotificationClient","C:\Program Files\WindowsApps\AdobeNotificationClient_3.0.1.1_x86__enpm4xejd91yc\AdobeNotificationClient.exe","1134592","13704735","philipp.borbely","0","0","1.094512225154299E-4","RUNNING"
"1689244046249","0","0","8192","19347","15","2867","AdobeUpdateService","","1318912","13777457","unknown","0","0","1.0887350256291854E-4","RUNNING"
"1689244046249","0","0","525938","1671","15","4164","AggregatorHost","","2224128","13776018","unknown","0","0","1.0888487515042447E-4","RUNNING"
"1689244046249","0","0","18250","8","31","56139","ApplicationFrameHost","C:\Windows\System32\ApplicationFrameHost.exe","33566720","13609040","philipp.borbely","62","0","6.833692898249987E-4","RUNNING"
"1689244046249","0","0","1939","0","0","960","CCLibrary","C:\Program Files\Common Files\Adobe\Creative Cloud Libraries\CCLibrary.exe","385024","13679211","philipp.borbely","0","0","0.0","RUNNING"
"1689244046249","0","0","2139","0","0","931","CCXProcess","C:\Program Files\Adobe\Adobe Creative Cloud Experience\CCXProcess.exe","356352","13710843","philipp.borbely","0","0","0.0","RUNNING"
"1689244046249","0","0","46905709","18259130","1046","183456","CoreSync","C:\Program Files (x86)\Adobe\Adobe Sync\CoreSync\CoreSync.exe","35364864","13686531","philipp.borbely","2281","0","0.024308570228643037","RUNNING"
"1689244046249","0","0","0","0","15","1777","CptService","","921600","13777448","unknown","0","0","1.0887357368360237E-4","RUNNING"
"1689244046249","0","0","220327159","9338468","8968","4146111","Creative Cloud","C:\Program Files\Adobe\Adobe Creative Cloud\ACC\Creative Cloud.exe","128589824","13711266","philipp.borbely","14078","0","0.16808075928218444","RUNNING"
"1689244046249","0","0","145013116","52646605","2343","1010987","Creative Cloud UI Helper","C:\Program Files\Common Files\Adobe\Adobe Desktop Common\HEX\Creative Cloud UI Helper.exe","286773248","27416417","philipp.borbely","23921","0","0.19159350274484654","RUNNING"
"1689244046249","0","0","76422","0","93","4972","DellFFDPWmiService","","3227648","13777448","unknown","15","0","7.83889730521937E-4","RUNNING"
"1689244046249","0","0","6867109","153219","375","124873","EXCEL","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","73523200","3055483","philipp.borbely","500","0","0.02863704363598161","RUNNING"
"1689244046249","0","0","402863","286573","156","14245","FSAgentService","","13262848","13777450","unknown","125","0","0.002039564650933228","RUNNING"
"1689244046249","0","0","139799","59708","125","13181","FileCoAuth","C:\Program Files\Microsoft OneDrive\23.132.0625.0001\FileCoAuth.exe","5144576","11462756","philipp.borbely","62","0","0.0016313703266474485","RUNNING"
"1689244046249","0","0","126242","6825","46","6602","FileSyncHelper","","3710976","13707490","unknown","15","0","4.450121794726825E-4","RUNNING"
"1689244046249","0","0","100013","86375","31","29080","HxAccounts","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxAccounts.exe","14528512","13597536","philipp.borbely","0","0","2.2798248153194813E-4","RUNNING"
"1689244046249","0","0","165682","65597","0","35868","HxOutlook","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxOutlook.exe","196608","13598551","philipp.borbely","15","0","1.103058700886587E-4","RUNNING"
"1689244046249","0","0","434068","2944418","93","12798","HxTsr","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxTsr.exe","5771264","13598255","philipp.borbely","46","0","0.001022189979523108","RUNNING"
"1689244046249","0","0","0","0","215385968","9","Idle","","8192","13789052","unknown","0","0","1562.007076338533","RUNNING"
"1689244046249","0","0","724","0","31","2136","IntelCpHDCPSvc","","1249280","13778901","unknown","0","0","2.2498165855172337E-4","RUNNING"
"1689244046249","0","0","1842","320","15","2042","IntelCpHeciSvc","","1183744","13778855","unknown","31","0","3.338448659195557E-4","RUNNING"
"1689244046249","0","0","127","26367","46","3306","LMS","","1945600","13777425","unknown","15","0","4.427532721099915E-4","RUNNING"
"1689244046249","0","0","1914","0","15","12711","LocationNotificationWindows","C:\Windows\System32\LocationNotificationWindows.exe","872448","13712280","philipp.borbely","0","0","1.0939099843352091E-4","RUNNING"
