"timestamp","name","residentSetSize"
"1688998932291","Adobe Desktop Service","18333696"
"1688998932291","AdobeIPCBroker","2867200"
"1688998932291","AdobeNotificationClient","1179648"
"1688998932291","AdobeUpdateService","610304"
"1688998932291","AggregatorHost","1265664"
"1688998932291","ApplicationFrameHost","9580859"
"1688998932291","CCLibrary","163840"
"1688998932291","CCXProcess","143360"
"1688998932291","CalculatorApp","30758596"
"1688998932291","Code","100451170"
"1688998932291","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814","528384"
"1688998932291","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814.tmp","1605632"
"1688998932291","CoreSync","41982897"
"1688998932291","CptService","425984"
"1688998932291","Creative Cloud","58563426"
"1688998932291","Creative Cloud UI Helper","184258244"
"1688998932291","DellFFDPWmiService","610304"
"1688998932291","FSAgentService","11527089"
"1688998932291","FileCoAuth","4698112"
"1688998932291","FileSyncHelper","3686400"
"1688998932291","HxAccounts","8867209"
"1688998932291","HxOutlook","299008"
"1688998932291","HxTsr","4946392"
"1688998932291","Idle","8192"
"1688998932291","IntelCpHDCPSvc","1032192"
"1688998932291","IntelCpHeciSvc","1036288"
"1688998932291","LMS","1241088"
"1688998932291","LocationNotificationWindows","331776"
"1688998932291","LockApp","10600448"
"1688998932291","LsaIso","1241088"
"1688998932291","Memory Compression","839712768"
"1688998932291","Microsoft.Management.Services.IntuneWindowsAgent","37745270"
"1688998932291","Microsoft.SharePoint","5520226"
"1688998932291","MsMpEng","212596893"
"1688998932291","MsSense","115736733"
"1688998932291","NVDisplay.Container","12177408"
"1688998932291","NisSrv","15970382"
"1688998932291","OUTLOOK","125962870"
"1688998932291","OfficeClickToRun","9953280"
"1688998932291","OneApp.IGCC.WinService","5181833"
"1688998932291","OneDrive","18101248"
"1688998932291","OpenConsole","5855704"
"1688998932291","PanGPA","1662976"
"1688998932291","PanGPS","2011136"
"1688998932291","Registry","2359296"
"1688998932291","RstMwService","458752"
"1688998932291","RuntimeBroker","26924347"
"1688998932291","SearchFilterHost","1500317"
"1688998932291","SearchHost","294531072"
"1688998932291","SearchIndexer","27353718"
"1688998932291","SearchProtocolHost","6687507"
"1688998932291","Secure System","83959808"
"1688998932291","SecurityHealthService","2942503"
"1688998932291","SecurityHealthSystray","1048576"
"1688998932291","SenseCE","10858496"
"1688998932291","SenseNdr","48111616"
"1688998932291","ServiceShell","22476327"
"1688998932291","SgrmBroker","5977403"
"1688998932291","ShellExperienceHost","17502208"
"1688998932291","Slack","403315396"
"1688998932291","SocketHeciServer","487424"
"1688998932291","StartMenuExperienceHost","47727222"
"1688998932291","System","20480"
"1688998932291","SystemSettings","249856"
"1688998932291","TabTip","2236416"
"1688998932291","Taskmgr","85874215"
"1688998932291","TbtP2pShortcutService","585728"
"1688998932291","TextInputHost","17670144"
"1688998932291","ThunderboltService","2023424"
"1688998932291","WMIRegistrationService","651264"
"1688998932291","WUDFHost","6338087"
"1688998932291","WidgetService","1560576"
"1688998932291","Widgets","8716288"
"1688998932291","WindowsTerminal","60712172"
"1688998932291","WmiPrvSE","13695527"
"1688998932291","aesm_service","966656"
"1688998932291","ai","827392"
"1688998932291","audiodg","3772416"
"1688998932291","backgroundTaskHost","5087232"
"1688998932291","chrome","1307499913"
"1688998932291","cmd","479232"
"1688998932291","conhost","20135936"
"1688998932291","csrss","3146515"
"1688998932291","ctfmon","3493888"
"1688998932291","dllhost","4972544"
"1688998932291","dwm","262675219"
"1688998932291","esif_uf","499712"
"1688998932291","explorer","121242624"
"1688998932291","fontdrvhost","3309568"
"1688998932291","fsnotifier","212992"
"1688998932291","git-cmd","983040"
"1688998932291","idea64","1971164317"
"1688998932291","igfxCUIService","1142784"
"1688998932291","igfxEM","1839104"
"1688998932291","java","151217545"
"1688998932291","jhi_service","487424"
"1688998932291","lsass","11018318"
"1688998932291","msedge","139989307"
"1688998932291","msedgewebview2","80533976"
"1688998932291","msteams","6993132"
"1688998932291","node","44762348"
"1688998932291","nvWmi64","4726784"
"1688998932291","powershell","2025944"
"1688998932291","python","458650860"
"1688998932291","services","5482732"
"1688998932291","sihost","5033590"
"1688998932291","smss","114688"
"1688998932291","spoolsv","1650688"
"1688998932291","svchost","311850771"
"1688998932291","taskhostw","4743168"
"1688998932291","vmcompute","1265664"
"1688998932291","vmmemCmZygote","0"
"1688998932291","winget","7385088"
"1688998932291","wininit","380928"
"1688998932291","winlogon","1163264"
"1688998932291","wlanext","1093632"
"1688998932291","wslservice","2396160"
