"timestamp","name","residentSetSize"
"1688999053738","Adobe Desktop Service","18361501"
"1688999053738","AdobeIPCBroker","2867200"
"1688999053738","AdobeNotificationClient","1134592"
"1688999053738","AdobeUpdateService","610304"
"1688999053738","AggregatorHost","1286852"
"1688999053738","ApplicationFrameHost","9735168"
"1688999053738","CCLibrary","163840"
"1688999053738","CCXProcess","143360"
"1688999053738","CalculatorApp","30426033"
"1688999053738","Code","101581430"
"1688999053738","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814","528384"
"1688999053738","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814.tmp","1605632"
"1688999053738","CoreSync","42221489"
"1688999053738","CptService","425984"
"1688999053738","Creative Cloud","58515456"
"1688999053738","Creative Cloud UI Helper","184406409"
"1688999053738","DellFFDPWmiService","610304"
"1688999053738","FSAgentService","11485184"
"1688999053738","FileCoAuth","4698112"
"1688999053738","FileSyncHelper","3686400"
"1688999053738","HxAccounts","8867840"
"1688999053738","HxOutlook","299008"
"1688999053738","HxTsr","4947652"
"1688999053738","Idle","8192"
"1688999053738","IntelCpHDCPSvc","1032192"
"1688999053738","IntelCpHeciSvc","1036288"
"1688999053738","LMS","1241088"
"1688999053738","LocationNotificationWindows","331776"
"1688999053738","LockApp","10600448"
"1688999053738","LsaIso","1241088"
"1688999053738","Memory Compression","838664192"
"1688999053738","Microsoft.Management.Services.IntuneWindowsAgent","37803716"
"1688999053738","Microsoft.SharePoint","5505024"
"1688999053738","MsMpEng","214330052"
"1688999053738","MsSense","115778323"
"1688999053738","NVDisplay.Container","12177408"
"1688999053738","NisSrv","14320561"
"1688999053738","OUTLOOK","125972007"
"1688999053738","OfficeClickToRun","9973760"
"1688999053738","OneApp.IGCC.WinService","5194909"
"1688999053738","OneDrive","18105580"
"1688999053738","OpenConsole","5854444"
"1688999053738","PanGPA","1662976"
"1688999053738","PanGPS","2011136"
"1688999053738","Registry","2355515"
"1688999053738","RstMwService","458752"
"1688999053738","RuntimeBroker","26436135"
"1688999053738","SearchHost","293384192"
"1688999053738","SearchIndexer","29356504"
"1688999053738","Secure System","83959808"
"1688999053738","SecurityHealthService","2845144"
"1688999053738","SecurityHealthSystray","1048576"
"1688999053738","SenseCE","10858496"
"1688999053738","SenseNdr","48113033"
"1688999053738","ServiceShell","21773154"
"1688999053738","SgrmBroker","5966454"
"1688999053738","ShellExperienceHost","17502208"
"1688999053738","Slack","410260322"
"1688999053738","SocketHeciServer","487424"
"1688999053738","StartMenuExperienceHost","48701361"
"1688999053738","System","20480"
"1688999053738","SystemSettings","249856"
"1688999053738","TabTip","2220032"
"1688999053738","Taskmgr","86020096"
"1688999053738","TbtP2pShortcutService","585728"
"1688999053738","TextInputHost","17709843"
"1688999053738","ThunderboltService","2023424"
"1688999053738","WMIRegistrationService","651264"
"1688999053738","WUDFHost","6332416"
"1688999053738","WidgetService","1527808"
"1688999053738","Widgets","8728891"
"1688999053738","WindowsTerminal","60946195"
"1688999053738","WmiPrvSE","13999970"
"1688999053738","aesm_service","966656"
"1688999053738","ai","827392"
"1688999053738","audiodg","3772416"
"1688999053738","backgroundTaskHost","274432"
"1688999053738","chrome","1303018417"
"1688999053738","cmd","479232"
"1688999053738","conhost","20135936"
"1688999053738","csrss","3140686"
"1688999053738","ctfmon","3528546"
"1688999053738","dllhost","6441747"
"1688999053738","dwm","264051160"
"1688999053738","esif_uf","499712"
"1688999053738","explorer","122257250"
"1688999053738","fontdrvhost","3309568"
"1688999053738","fsnotifier","212992"
"1688999053738","git-cmd","983040"
"1688999053738","idea64","1971123357"
"1688999053738","igfxCUIService","1142784"
"1688999053738","igfxEM","1839104"
"1688999053738","java","151205336"
"1688999053738","jhi_service","487424"
"1688999053738","lsass","11026983"
"1688999053738","msedge","140004036"
"1688999053738","msedgewebview2","80551069"
"1688999053738","msteams","7000064"
"1688999053738","node","44765184"
"1688999053738","nvWmi64","4726784"
"1688999053738","powershell","2015232"
"1688999053738","python","459510390"
"1688999053738","services","5547165"
"1688999053738","sihost","4994048"
"1688999053738","smss","114688"
"1688999053738","spoolsv","1650688"
"1688999053738","svchost","315606882"
"1688999053738","taskhostw","4800905"
"1688999053738","vmcompute","1275746"
"1688999053738","vmmemCmZygote","0"
"1688999053738","winget","7387766"
"1688999053738","wininit","380928"
"1688999053738","winlogon","1163264"
"1688999053738","wlanext","1093632"
"1688999053738","wslservice","2400256"
