"timestamp","contextSwitches","majorFaults","bytesRead","bytesWritten","kernelTime","minorFaults","name","path","residentSetSize","upTime","user","userTime","eventHeader","cpu","state"
"1689241371877","0","0","39102697","38629177","3328","508943","Adobe Desktop Service","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ADS\Adobe Desktop Service.exe","85177002","11009531","philipp.borbely","4375","0","0.011634128767113809","RUNNING"
"1689241371877","0","0","32940225","22662800","156","22038","AdobeIPCBroker","C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\IPCBox\AdobeIPCBroker.exe","3940352","11010494","philipp.borbely","598","0","0.0011553072681069042","RUNNING"
"1689241371877","0","0","13371","6810","15","11154","AdobeNotificationClient","C:\Program Files\WindowsApps\AdobeNotificationClient_3.0.1.1_x86__enpm4xejd91yc\AdobeNotificationClient.exe","1134592","11004725","philipp.borbely","0","0","2.2664931612665763E-5","RUNNING"
"1689241371877","0","0","8192","16371","15","2867","AdobeUpdateService","","1318912","11077447","unknown","0","0","2.2516481428450503E-5","RUNNING"
"1689241371877","0","0","525938","1551","15","4060","AggregatorHost","","2197504","11076008","unknown","0","0","2.2519400052277393E-5","RUNNING"
"1689241371877","0","0","18250","8","31","56091","ApplicationFrameHost","C:\Windows\System32\ApplicationFrameHost.exe","33574912","10909030","philipp.borbely","62","0","1.4175237458690225E-4","RUNNING"
"1689241371877","0","0","1939","0","0","960","CCLibrary","C:\Program Files\Common Files\Adobe\Creative Cloud Libraries\CCLibrary.exe","385024","10979201","philipp.borbely","0","0","0.0","RUNNING"
"1689241371877","0","0","2139","0","0","931","CCXProcess","C:\Program Files\Adobe\Adobe Creative Cloud Experience\CCXProcess.exe","356352","11010833","philipp.borbely","0","0","0.0","RUNNING"
"1689241371877","0","0","45618946","16443387","906","151883","CoreSync","C:\Program Files (x86)\Adobe\Adobe Sync\CoreSync\CoreSync.exe","32878592","10986521","philipp.borbely","1918","0","0.004278645457858759","RUNNING"
"1689241371877","0","0","0","0","15","1777","CptService","","921600","11077438","unknown","0","0","2.2516499680174837E-5","RUNNING"
"1689241371877","0","0","219984155","8592574","8875","4143314","Creative Cloud","C:\Program Files\Adobe\Adobe Creative Cloud\ACC\Creative Cloud.exe","128253952","11011256","philipp.borbely","13968","0","0.03449524426700825","RUNNING"
"1689241371877","0","0","118152174","51309610","2171","960479","Creative Cloud UI Helper","C:\Program Files\Common Files\Adobe\Adobe Desktop Common\HEX\Creative Cloud UI Helper.exe","285976576","22016398","philipp.borbely","23796","0","0.03922373514454059","RUNNING"
"1689241371877","0","0","76422","0","93","4972","DellFFDPWmiService","","3227648","11077438","unknown","15","0","1.6211879769725883E-4","RUNNING"
"1689241371877","0","0","6867109","151087","343","124509","EXCEL","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","74117120","355473","philipp.borbely","390","0","0.03206417468853235","RUNNING"
"1689241371877","0","0","375039","253771","156","14020","FSAgentService","","13148842","11077440","unknown","125","0","4.218090180273083E-4","RUNNING"
"1689241371877","0","0","119395","43470","103","11934","FileCoAuth","C:\Program Files\Microsoft OneDrive\23.132.0625.0001\FileCoAuth.exe","5011456","8762746","philipp.borbely","62","0","3.242956454901863E-4","RUNNING"
"1689241371877","0","0","126242","6825","46","6438","FileSyncHelper","","3706880","11007480","unknown","15","0","9.214770638517236E-5","RUNNING"
"1689241371877","0","0","100013","86375","31","28978","HxAccounts","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxAccounts.exe","14538069","10897526","philipp.borbely","0","0","4.730055535391887E-5","RUNNING"
"1689241371877","0","0","165682","65597","0","35868","HxOutlook","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxOutlook.exe","196608","10898541","philipp.borbely","15","0","2.2885238935568446E-5","RUNNING"
"1689241371877","0","0","429507","2130104","93","12479","HxTsr","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe\HxTsr.exe","5732352","10898245","philipp.borbely","46","0","2.120756272301447E-4","RUNNING"
"1689241371877","0","0","0","0","172895306","9","Idle","","8192","11089042","unknown","0","0","259.8584414252042","RUNNING"
"1689241371877","0","0","724","0","31","2132","IntelCpHDCPSvc","","1241088","11078891","unknown","0","0","4.6528010409300394E-5","RUNNING"
"1689241371877","0","0","1842","320","15","2042","IntelCpHeciSvc","","1183744","11078845","unknown","31","0","6.904184983859004E-5","RUNNING"
"1689241371877","0","0","127","26367","46","3306","LMS","","1945600","11077415","unknown","15","0","9.156728838265951E-5","RUNNING"
"1689241371877","0","0","1740","0","15","11278","LocationNotificationWindows","C:\Windows\System32\LocationNotificationWindows.exe","1025365","11012270","philipp.borbely","0","0","2.2649438770734636E-5","RUNNING"
"1689241371877","0","0","0","0","156","4257","LsaIso","","1171456","11079490","unknown","0","0","2.3412832614704988E-4","RUNNING"
"1689241371877","0","0","0","0","1937","113012","Memory Compression","","78610432","11078435","unknown","0","0","0.002907369589121809","RUNNING"
"1689241371877","0","0","52517479","68612630","10275","165830","Microsoft.Management.Services.IntuneWindowsAgent","","60398933","10954119","unknown","8440","0","0.02848451429339635","RUNNING"
"1689241371877","0","0","7424944995","395922526","18491","3025557","MsMpEng","","278671360","11077427","unknown","189221","0","0.31250981215825097","RUNNING"
"1689241371877","0","0","8075079970","234297286","785041","35540462","MsSense","","120975360","11077430","unknown","1081773","0","2.8068923765380074","RUNNING"
"1689241371877","0","0","8021735","307297","187","80030","NVDisplay.Container","","44503040","22156637","unknown","1796","0","0.0029765015960383206","RUNNING"
"1689241371877","0","0","5742","14775461","1400","208500","NisSrv","","10833237","11070433","unknown","3265","0","0.00701606452192195","RUNNING"
"1689241371877","0","0","39374339","23421577","6468","824412","OUTLOOK","C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE","147983018","9530762","philipp.borbely","6700","0","0.023024966991120485","RUNNING"
"1689241371877","0","0","6842851","530169","234","34652","OfficeClickToRun","","29708288","11077438","unknown","562","0","0.0011948755830279447","RUNNING"
"1689241371877","0","0","301315","30406","171","43233","OneApp.IGCC.WinService","","18979498","11077438","unknown","421","0","8.886511873775669E-4","RUNNING"
"1689241371877","0","0","12454998","3733043","640","113096","OneDrive","C:\Program Files\Microsoft OneDrive\OneDrive.exe","26843818","11013411","philipp.borbely","437","0","0.0016260616144362597","RUNNING"
"1689241371877","0","0","54415","27321","77","17729","OpenConsole","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.17.11461.0_x64__8wekyb3d8bbwe\OpenConsole.exe","6987776","26224894","philipp.borbely","15","0","1.7820373604312143E-4","RUNNING"
"1689241371877","0","0","31117","21935","156","20964","PanGPA","C:\Program Files\Palo Alto Networks\GlobalProtect\PanGPA.exe","3670016","11015645","philipp.borbely","93","0","3.7586575609136873E-4","RUNNING"
