"timestamp","name","residentSetSize"
"1688998691105","Adobe Desktop Service","18259968"
"1688998691105","AdobeIPCBroker","2867200"
"1688998691105","AdobeNotificationClient","1183744"
"1688998691105","AdobeUpdateService","610304"
"1688998691105","AggregatorHost","1265664"
"1688998691105","ApplicationFrameHost","9577787"
"1688998691105","CCLibrary","163840"
"1688998691105","CCXProcess","143360"
"1688998691105","CalculatorApp","30746781"
"1688998691105","Code","102385585"
"1688998691105","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814","528384"
"1688998691105","CodeSetup-stable-660393deaaa6d1996740ff4880f1bad43768c814.tmp","1605632"
"1688998691105","CoreSync","41929255"
"1688998691105","CptService","425984"
"1688998691105","Creative Cloud","58386274"
"1688998691105","Creative Cloud UI Helper","184468637"
"1688998691105","DellFFDPWmiService","610304"
"1688998691105","FSAgentService","11552846"
"1688998691105","FileCoAuth","4698112"
"1688998691105","FileSyncHelper","3686400"
"1688998691105","HxAccounts","8859175"
"1688998691105","HxOutlook","299008"
"1688998691105","HxTsr","4937097"
"1688998691105","Idle","8192"
"1688998691105","IntelCpHDCPSvc","1032192"
"1688998691105","IntelCpHeciSvc","1036288"
"1688998691105","LMS","1241088"
"1688998691105","LocationNotificationWindows","520585"
"1688998691105","LockApp","10600448"
"1688998691105","LsaIso","1249280"
"1688998691105","Memory Compression","839843840"
"1688998691105","Microsoft.Management.Services.IntuneWindowsAgent","37824433"
"1688998691105","Microsoft.SharePoint","5509120"
"1688998691105","MsMpEng","218189666"
"1688998691105","MsSense","116925833"
"1688998691105","NVDisplay.Container","12177408"
"1688998691105","NisSrv","19195037"
"1688998691105","OUTLOOK","125660475"
"1688998691105","OfficeClickToRun","9994240"
"1688998691105","OneApp.IGCC.WinService","5187111"
"1688998691105","OneDrive","18101248"
"1688998691105","OpenConsole","5865472"
"1688998691105","PanGPA","1662976"
"1688998691105","PanGPS","2011136"
"1688998691105","Registry","2256580"
"1688998691105","RstMwService","458752"
"1688998691105","RuntimeBroker","26888507"
"1688998691105","SearchHost","294531072"
"1688998691105","SearchIndexer","27258880"
"1688998691105","Secure System","83959808"
"1688998691105","SecurityHealthService","2935492"
"1688998691105","SecurityHealthSystray","1048576"
"1688998691105","SenseCE","10858496"
"1688998691105","SenseNdr","48111616"
"1688998691105","ServiceShell","22428120"
"1688998691105","SgrmBroker","5423104"
"1688998691105","ShellExperienceHost","17502208"
"1688998691105","Slack","395657058"
"1688998691105","SocketHeciServer","487424"
"1688998691105","StartMenuExperienceHost","47731239"
"1688998691105","System","20480"
"1688998691105","SystemSettings","249856"
"1688998691105","TabTip","2226963"
"1688998691105","Taskmgr","85868544"
"1688998691105","TbtP2pShortcutService","585728"
"1688998691105","TextInputHost","17708504"
"1688998691105","ThunderboltService","2023424"
"1688998691105","WMIRegistrationService","651264"
"1688998691105","WUDFHost","6332416"
"1688998691105","WidgetService","1535763"
"1688998691105","Widgets","8716288"
"1688998691105","WindowsTerminal","60706816"
"1688998691105","WmiPrvSE","16183926"
"1688998691105","aesm_service","966656"
"1688998691105","ai","827392"
"1688998691105","audiodg","3772416"
"1688998691105","backgroundTaskHost","5087232"
"1688998691105","chrome","1330627505"
"1688998691105","cmd","479232"
"1688998691105","conhost","20201472"
"1688998691105","csrss","3144231"
"1688998691105","ctfmon","3507593"
"1688998691105","dllhost","4984832"
"1688998691105","dwm","262375975"
"1688998691105","esif_uf","499712"
"1688998691105","explorer","121315328"
"1688998691105","fontdrvhost","3309568"
"1688998691105","fsnotifier","212992"
"1688998691105","git-cmd","983040"
"1688998691105","idea64","1971349661"
"1688998691105","igfxCUIService","1142784"
"1688998691105","igfxEM","1839104"
"1688998691105","java","150483889"
"1688998691105","jhi_service","487424"
"1688998691105","lsass","11053213"
"1688998691105","msedge","140052716"
"1688998691105","msedgewebview2","80461115"
"1688998691105","msteams","7000064"
"1688998691105","node","44756992"
"1688998691105","nvWmi64","4726784"
"1688998691105","powershell","2015232"
"1688998691105","python","458637312"
"1688998691105","services","5522510"
"1688998691105","sihost","5018466"
"1688998691105","smartscreen","1389489"
"1688998691105","smss","114688"
"1688998691105","spoolsv","1650688"
"1688998691105","svchost","320662134"
"1688998691105","taskhostw","4735921"
"1688998691105","vmcompute","1265664"
"1688998691105","vmmemCmZygote","0"
"1688998691105","winget","7384851"
"1688998691105","wininit","380928"
"1688998691105","winlogon","1163264"
"1688998691105","wlanext","1093632"
"1688998691105","wslservice","2405848"
